g_id,node,chem
molecule_4171,19,H
molecule_4171,20,H
molecule_4171,21,H
molecule_4171,22,H
molecule_4171,23,H
molecule_4171,24,H
molecule_4171,25,H
molecule_4171,26,H
molecule_4171,27,H
molecule_4171,28,H
molecule_3925,1,C
molecule_3925,2,S
molecule_3925,3,C
molecule_3925,4,C
molecule_3925,5,C
molecule_3925,6,O
molecule_3925,7,O
molecule_3925,8,C
molecule_3925,9,Cl
molecule_3925,10,C
molecule_3925,11,C
molecule_3925,12,C
molecule_3925,13,C
molecule_3925,14,Cl
molecule_3925,15,C
molecule_3925,16,C
molecule_3925,17,Cl
molecule_3925,18,C
molecule_3925,19,Cl
molecule_3925,20,H
molecule_3925,21,H
molecule_3925,22,H
molecule_3925,23,H
molecule_3925,24,H
molecule_3925,25,H
molecule_3883,1,C
molecule_3883,2,C
molecule_3883,3,C
molecule_3883,4,C
molecule_3883,5,C
molecule_3883,6,C
molecule_3883,7,C
molecule_3883,8,C
molecule_3883,9,C
molecule_3883,10,C
molecule_3883,11,C
molecule_3883,12,N
molecule_3883,13,C
molecule_3883,14,N
molecule_3883,15,C
molecule_3883,16,C
molecule_3883,17,O
molecule_3883,18,O
molecule_3883,19,O
molecule_3883,20,O
molecule_3883,21,C
molecule_3883,22,C
molecule_3883,23,H
molecule_3883,24,H
molecule_3883,25,H
molecule_3883,26,H
molecule_3883,27,H
molecule_3883,28,H
molecule_3883,29,H
molecule_3883,30,H
molecule_3715,1,C
molecule_3715,2,N
molecule_3715,3,C
molecule_3715,4,C
molecule_3715,5,N
molecule_3715,6,O
molecule_3715,7,C
molecule_3715,8,C
molecule_3715,9,C
molecule_3715,10,C
molecule_3715,11,C
molecule_3715,12,C
molecule_3715,13,C
molecule_3715,14,C
molecule_3715,15,C
molecule_3715,16,H
molecule_3715,17,H
molecule_3715,18,H
molecule_3715,19,H
molecule_3715,20,H
molecule_3715,21,H
molecule_3715,22,H
molecule_3715,23,H
molecule_3715,24,H
molecule_3715,25,H
molecule_3344,1,O
molecule_3344,2,C
molecule_3344,3,C
molecule_3344,4,C
molecule_3344,5,C
molecule_3344,6,C
molecule_3344,7,C
molecule_3344,8,C
molecule_3344,9,C
molecule_3344,10,C
molecule_3344,11,O
molecule_3344,12,C
molecule_3344,13,C
molecule_3344,14,C
molecule_3344,15,O
molecule_3344,16,O
molecule_3344,17,C
molecule_3344,18,C
molecule_3344,19,C
molecule_3344,20,H
molecule_3344,21,H
molecule_3344,22,H
molecule_3344,23,H
molecule_3344,24,H
molecule_3344,25,H
molecule_3344,26,H
molecule_3344,27,H
molecule_3344,28,H
molecule_3344,29,H
molecule_2968,1,C
molecule_2968,2,C
molecule_2968,3,C
molecule_2968,4,C
molecule_2968,5,C
molecule_2968,6,C
molecule_2968,7,C
molecule_2968,8,C
molecule_2968,9,C
molecule_2968,10,C
molecule_2968,11,C
molecule_2968,12,C
molecule_2968,13,C
molecule_2968,14,C
molecule_2968,15,C
molecule_2968,16,C
molecule_2968,17,C
molecule_2968,18,C
molecule_2968,19,C
molecule_2968,20,C
molecule_2968,21,C
molecule_2968,22,C
molecule_2968,23,C
molecule_2968,24,C
molecule_2968,25,H
molecule_2968,26,H
molecule_2968,27,H
molecule_2968,28,H
molecule_2968,29,H
molecule_2968,30,H
molecule_2968,31,H
molecule_2968,32,H
molecule_2968,33,H
molecule_2968,34,H
molecule_2968,35,H
molecule_2968,36,H
molecule_2968,37,H
molecule_2968,38,H
molecule_2968,39,H
molecule_2968,40,H
molecule_2968,41,H
molecule_2968,42,H
molecule_2968,43,H
molecule_2968,44,H
molecule_2968,45,H
molecule_2968,46,H
molecule_2968,47,H
molecule_2968,48,H
molecule_2968,49,H
molecule_2968,50,H
molecule_2968,51,H
molecule_2968,52,H
molecule_2968,53,H
molecule_2968,54,H
molecule_3876,1,C
molecule_3876,2,N
molecule_3876,3,C
molecule_3876,4,C
molecule_3876,5,N
molecule_3876,6,C
molecule_3876,7,O
molecule_3876,8,C
molecule_3876,9,C
molecule_3876,10,C
molecule_3876,11,C
molecule_3876,12,C
molecule_3876,13,C
molecule_3876,14,C
molecule_3876,15,C
molecule_3876,16,C
molecule_3876,17,N
molecule_3876,18,C
molecule_3876,19,C
molecule_3876,20,O
molecule_3876,21,H
molecule_3876,22,H
molecule_3876,23,H
molecule_3876,24,H
molecule_3876,25,H
molecule_3876,26,H
molecule_3876,27,H
molecule_3876,28,H
molecule_3876,29,H
molecule_3876,30,H
molecule_3876,31,H
molecule_3876,32,H
molecule_3876,33,H
molecule_3876,34,H
molecule_3876,35,H
molecule_2810,1,C
molecule_2810,2,C
molecule_2810,3,C
molecule_2810,4,C
molecule_2810,5,C
molecule_2810,6,C
molecule_2810,7,N
molecule_2810,8,C
molecule_2810,9,C
molecule_2810,10,C
molecule_2810,11,C
molecule_2810,12,C
molecule_2810,13,C
molecule_2810,14,C
molecule_2810,15,C
molecule_2810,16,C
molecule_2810,17,H
molecule_2810,18,H
molecule_2810,19,H
molecule_2810,20,H
molecule_2810,21,H
molecule_2810,22,H
molecule_2810,23,H
molecule_2810,24,H
molecule_2810,25,H
molecule_2810,26,H
molecule_2810,27,H
molecule_2810,28,H
molecule_2810,29,H
molecule_2810,30,H
molecule_2810,31,H
molecule_2950,1,C
molecule_2950,2,N
molecule_2950,3,N
molecule_2950,4,O
molecule_2950,5,N
molecule_2950,6,C
molecule_2950,7,N
molecule_2950,8,O
molecule_2950,9,H
molecule_2950,10,H
molecule_2950,11,H
molecule_2950,12,H
molecule_4315,1,C
molecule_4315,2,C
molecule_4315,3,C
molecule_4315,4,C
molecule_4315,5,C
molecule_4315,6,C
molecule_4315,7,C
molecule_4315,8,C
molecule_4315,9,C
molecule_4315,10,C
molecule_4315,11,C
molecule_4315,12,C
molecule_4315,13,C
molecule_4315,14,C
molecule_4315,15,N
molecule_4315,16,N
molecule_4315,17,N
molecule_4315,18,N
molecule_4315,19,C
molecule_4315,20,C
molecule_4315,21,C
molecule_4315,22,C
molecule_4315,23,C
molecule_4315,24,C
molecule_4315,25,C
molecule_4315,26,N
molecule_4315,27,C
molecule_4315,28,N
molecule_4315,29,C
molecule_4315,30,C
molecule_4315,31,C
molecule_4315,32,S
molecule_4315,33,C
molecule_4315,34,C
molecule_4315,35,C
molecule_4315,36,O
molecule_4315,37,O
molecule_4315,38,O
molecule_4315,39,O
molecule_4315,40,O
molecule_4315,41,O
molecule_4315,42,Na
molecule_4315,43,Na
molecule_4315,44,H
molecule_4315,45,H
molecule_4315,46,H
molecule_4315,47,H
molecule_4315,48,H
molecule_4315,49,H
molecule_4315,50,H
molecule_4315,51,H
molecule_4315,52,H
molecule_4315,53,H
molecule_4315,54,H
molecule_4315,55,H
molecule_4315,56,H
molecule_4315,57,H
molecule_4315,58,H
molecule_4315,59,H
molecule_4315,60,H
molecule_4315,61,H
molecule_4315,62,H
molecule_4315,63,H
molecule_4315,64,H
molecule_4315,65,H
molecule_4315,66,H
molecule_4315,67,H
molecule_4315,68,H
molecule_4315,69,H
molecule_3185,1,C
molecule_3185,2,C
molecule_3185,3,C
molecule_3185,4,N
molecule_3185,5,C
molecule_3185,6,C
molecule_3185,7,C
molecule_3185,8,O
molecule_3185,9,O
molecule_3185,10,C
molecule_3185,11,C
molecule_3185,12,N
molecule_3185,13,H
molecule_3185,14,H
molecule_3185,15,H
molecule_3185,16,H
molecule_3185,17,H
molecule_3185,18,H
molecule_4061,1,C
molecule_4061,2,C
molecule_4061,3,C
molecule_4061,4,C
molecule_4061,5,C
molecule_4061,6,C
molecule_4061,7,C
molecule_4061,8,O
molecule_4061,9,C
molecule_4061,10,C
molecule_4061,11,C
molecule_4061,12,C
molecule_4061,13,O
molecule_4061,14,O
molecule_4061,15,C
molecule_4061,16,C
molecule_4061,17,O
molecule_4061,18,O
molecule_4061,19,O
molecule_4061,20,C
molecule_4061,21,C
molecule_4061,22,O
molecule_4061,23,C
molecule_4061,24,O
molecule_4061,25,C
molecule_4061,26,H
molecule_4061,27,H
molecule_4061,28,H
molecule_4061,29,H
molecule_4061,30,H
molecule_4061,31,H
molecule_4061,32,H
molecule_4061,33,H
molecule_4061,34,H
molecule_4061,35,H
molecule_4061,36,H
molecule_4061,37,H
molecule_4061,38,H
molecule_4061,39,H
molecule_4061,40,H
molecule_4061,41,H
molecule_4061,42,H
molecule_4061,43,H
molecule_4061,44,H
molecule_4061,45,H
molecule_4061,46,H
molecule_4061,47,H
molecule_3811,1,C
molecule_3811,2,C
molecule_3811,3,C
molecule_3811,4,C
molecule_3811,5,C
molecule_3811,6,C
molecule_3811,7,C
molecule_3811,8,C
molecule_3811,9,O
molecule_3811,10,O
molecule_3811,11,O
molecule_3811,12,O
molecule_3811,13,H
molecule_3811,14,H
molecule_3811,15,H
molecule_3811,16,H
molecule_3811,17,H
molecule_3811,18,H
molecule_3811,19,H
molecule_3811,20,H
molecule_3807,1,C
molecule_3807,2,C
molecule_3807,3,C
molecule_3807,4,C
molecule_3807,5,C
molecule_3807,6,C
molecule_3807,7,C
molecule_3807,8,C
molecule_3807,9,C
molecule_3807,10,N
molecule_3807,11,H
molecule_3807,12,H
molecule_3807,13,H
molecule_3807,14,H
molecule_3807,15,H
molecule_3807,16,H
molecule_3807,17,H
molecule_4096,1,C
molecule_4096,2,C
molecule_4096,3,N
molecule_4096,4,C
molecule_4096,5,C
molecule_4096,6,N
molecule_4096,7,C
molecule_4096,8,C
molecule_4096,9,C
molecule_4096,10,C
molecule_4096,11,C
molecule_4096,12,C
molecule_4096,13,C
molecule_4096,14,C
molecule_4096,15,C
molecule_4096,16,C
molecule_4096,17,C
molecule_4096,18,C
molecule_4096,19,C
molecule_4096,20,C
molecule_4096,21,C
molecule_4096,22,C
molecule_4096,23,O
molecule_4096,24,O
molecule_4096,25,O
molecule_4096,26,O
molecule_4096,27,O
molecule_4096,28,C
molecule_4096,29,C
molecule_4096,30,C
molecule_4096,31,C
molecule_4096,32,C
molecule_4096,33,O
molecule_4096,34,C
molecule_4096,35,C
molecule_4096,36,C
molecule_4096,37,C
molecule_4096,38,C
molecule_4096,39,O
molecule_4096,40,O
molecule_4096,41,O
molecule_4096,42,C
molecule_4096,43,C
molecule_4096,44,C
molecule_4096,45,H
molecule_4096,46,H
molecule_4096,47,H
molecule_4096,48,H
molecule_4096,49,H
molecule_4096,50,H
molecule_4096,51,H
molecule_4096,52,H
molecule_4096,53,H
molecule_4096,54,H
molecule_4096,55,H
molecule_4096,56,H
molecule_4096,57,H
molecule_4096,58,H
molecule_4096,59,H
molecule_4096,60,H
molecule_4096,61,H
molecule_4096,62,H
molecule_4096,63,H
molecule_4096,64,H
molecule_4096,65,H
molecule_4096,66,H
molecule_4096,67,H
molecule_4096,68,H
molecule_4096,69,H
molecule_4096,70,H
molecule_4096,71,H
molecule_4096,72,H
molecule_4096,73,H
molecule_4096,74,H
molecule_4096,75,H
molecule_4096,76,H
molecule_4096,77,H
molecule_4096,78,H
molecule_4096,79,H
molecule_4096,80,H
molecule_4096,81,H
molecule_4096,82,H
molecule_4096,83,H
molecule_4096,84,H
molecule_3917,1,C
molecule_3917,2,C
molecule_3917,3,C
molecule_3917,4,C
molecule_3917,5,N
molecule_3917,6,O
molecule_3917,7,C
molecule_3917,8,C
molecule_3917,9,H
molecule_3917,10,H
molecule_3917,11,H
molecule_3917,12,H
molecule_3917,13,H
molecule_3917,14,H
molecule_3917,15,H
molecule_3917,16,H
molecule_3917,17,H
molecule_3917,18,H
molecule_3917,19,H
molecule_3917,20,H
molecule_3917,21,H
molecule_3466,1,C
molecule_3466,2,C
molecule_3466,3,S
molecule_3466,4,Cl
molecule_3466,5,C
molecule_3466,6,Cl
molecule_3466,7,C
molecule_3466,8,C
molecule_3466,9,Cl
molecule_3466,10,C
molecule_3466,11,Cl
molecule_3466,12,Cl
molecule_3466,13,C
molecule_3466,14,N
molecule_3466,15,O
molecule_3466,16,O
molecule_3466,17,H
molecule_3466,18,H
molecule_3466,19,H
molecule_3466,20,H
molecule_3466,21,H
molecule_3466,22,H
molecule_3263,1,C
molecule_3263,2,N
molecule_3263,3,C
molecule_3263,4,C
molecule_3263,5,C
molecule_3263,6,C
molecule_3263,7,C
molecule_3263,8,C
molecule_3263,9,C
molecule_3263,10,C
molecule_3263,11,C
molecule_3263,12,N
molecule_3263,13,H
molecule_3263,14,H
molecule_3263,15,H
molecule_3263,16,H
molecule_3263,17,H
molecule_3263,18,H
molecule_3263,19,H
molecule_3263,20,H
molecule_3263,21,H
molecule_3263,22,H
molecule_3263,23,H
molecule_3263,24,H
molecule_3263,25,H
molecule_3263,26,H
molecule_3263,27,H
molecule_3263,28,H
molecule_3614,1,C
molecule_3614,2,C
molecule_3614,3,C
molecule_3614,4,N
molecule_3614,5,C
molecule_3614,6,C
molecule_3614,7,C
molecule_3614,8,C
molecule_3614,9,C
molecule_3614,10,N
molecule_3614,11,C
molecule_3614,12,C
molecule_3614,13,C
molecule_3614,14,C
molecule_3614,15,C
molecule_3614,16,C
molecule_3614,17,C
molecule_3614,18,C
molecule_3614,19,C
molecule_3614,20,C
molecule_3614,21,C
molecule_3614,22,N
molecule_3614,23,H
molecule_3614,24,H
molecule_3614,25,H
molecule_3614,26,H
molecule_3614,27,H
molecule_3614,28,H
molecule_3614,29,H
molecule_3614,30,H
molecule_3614,31,H
molecule_3614,32,H
molecule_3614,33,H
molecule_3614,34,H
molecule_3614,35,H
molecule_3614,36,H
molecule_3614,37,H
molecule_2882,1,C
molecule_2882,2,N
molecule_2882,3,Cl
molecule_2882,4,Cl
molecule_2882,5,Cl
molecule_2882,6,O
molecule_2882,7,O
molecule_3542,1,C
molecule_3542,2,C
molecule_3542,3,C
molecule_3542,4,N
molecule_3542,5,C
molecule_3542,6,C
molecule_3542,7,C
molecule_3542,8,C
molecule_3542,9,C
molecule_3542,10,C
molecule_3542,11,C
molecule_3542,12,C
molecule_3542,13,C
molecule_3542,14,C
molecule_3542,15,C
molecule_3542,16,C
molecule_3542,17,C
molecule_3542,18,C
molecule_3542,19,C
molecule_3542,20,C
molecule_3542,21,H
molecule_3542,22,H
molecule_3542,23,H
molecule_3542,24,H
molecule_3542,25,H
molecule_3542,26,H
molecule_3542,27,H
molecule_3542,28,H
molecule_3542,29,H
molecule_3542,30,H
molecule_3542,31,H
molecule_3542,32,H
molecule_3542,33,H
molecule_3542,34,H
molecule_3542,35,H
molecule_4238,1,C
molecule_4238,2,C
molecule_4238,3,N
molecule_4238,4,C
molecule_4238,5,C
molecule_4238,6,C
molecule_4238,7,C
molecule_4238,8,C
molecule_4238,9,C
molecule_4238,10,C
molecule_4238,11,C
molecule_4238,12,C
molecule_4238,13,C
molecule_4238,14,C
molecule_4238,15,C
molecule_4238,16,O
molecule_4238,17,C
molecule_4238,18,C
molecule_4238,19,O
molecule_4238,20,C
molecule_4238,21,C
molecule_4238,22,C
molecule_4238,23,N
molecule_4238,24,C
molecule_4238,25,C
molecule_4238,26,C
molecule_4238,27,C
molecule_4238,28,C
molecule_4238,29,C
molecule_4238,30,C
molecule_4238,31,C
molecule_4238,32,O
molecule_4238,33,O
molecule_4238,34,C
molecule_4238,35,C
molecule_4238,36,Cl
molecule_4238,37,Cl
molecule_4238,38,H
molecule_4238,39,H
molecule_4238,40,H
molecule_4238,41,H
molecule_4238,42,H
molecule_4238,43,H
molecule_4238,44,H
molecule_4238,45,H
molecule_4238,46,H
molecule_4238,47,H
molecule_4238,48,H
molecule_4238,49,H
molecule_4238,50,H
molecule_4238,51,H
molecule_4238,52,H
molecule_4238,53,H
molecule_4238,54,H
molecule_4238,55,H
molecule_4238,56,H
molecule_4238,57,H
molecule_4238,58,H
molecule_4238,59,H
molecule_4238,60,H
molecule_4238,61,H
molecule_4238,62,H
molecule_4238,63,H
molecule_4238,64,H
molecule_4238,65,H
molecule_4238,66,H
molecule_4238,67,H
molecule_4238,68,H
molecule_4238,69,H
molecule_4238,70,H
molecule_4238,71,H
molecule_4238,72,H
molecule_4238,73,H
molecule_4238,74,H
molecule_4238,75,H
molecule_4238,76,H
molecule_4238,77,H
molecule_4238,78,H
molecule_4238,79,H
molecule_3679,1,O
molecule_3679,2,C
molecule_3679,3,C
molecule_3679,4,C
molecule_3679,5,C
molecule_3679,6,C
molecule_3679,7,C
molecule_3679,8,C
molecule_3679,9,C
molecule_3679,10,C
molecule_3679,11,C
molecule_3679,12,C
molecule_3679,13,C
molecule_3679,14,C
molecule_3679,15,O
molecule_3679,16,C
molecule_3679,17,C
molecule_3679,18,C
molecule_3679,19,O
molecule_3679,20,O
molecule_3679,21,O
molecule_3679,22,C
molecule_3679,23,C
molecule_3679,24,C
molecule_3679,25,C
molecule_3679,26,O
molecule_3679,27,C
molecule_3679,28,C
molecule_3679,29,C
molecule_3679,30,O
molecule_3679,31,C
molecule_3679,32,O
molecule_3679,33,C
molecule_3679,34,O
molecule_3679,35,C
molecule_3679,36,C
molecule_3679,37,C
molecule_3679,38,O
molecule_3679,39,C
molecule_3679,40,C
molecule_3679,41,H
molecule_3679,42,H
molecule_3679,43,H
molecule_3679,44,H
molecule_3679,45,H
molecule_3679,46,H
molecule_3679,47,H
molecule_3679,48,H
molecule_3679,49,H
molecule_3679,50,H
molecule_3679,51,H
molecule_3679,52,H
molecule_3679,53,H
molecule_3679,54,H
molecule_3679,55,H
molecule_3679,56,H
molecule_3679,57,H
molecule_3679,58,H
molecule_2835,1,C
molecule_2835,2,C
molecule_2835,3,C
molecule_2835,4,N
molecule_2835,5,C
molecule_2835,6,Cl
molecule_2835,7,C
molecule_2835,8,C
molecule_2835,9,N
molecule_2835,10,H
molecule_2835,11,H
molecule_2835,12,H
molecule_2835,13,H
molecule_2835,14,H
molecule_2835,15,H
molecule_2835,16,H
molecule_3842,1,C
molecule_3842,2,C
molecule_3842,3,N
molecule_3842,4,C
molecule_3842,5,N
molecule_3842,6,C
molecule_3842,7,C
molecule_3842,8,C
molecule_3842,9,C
molecule_3842,10,C
molecule_3842,11,C
molecule_3842,12,N
molecule_3842,13,C
molecule_3842,14,H
molecule_3842,15,H
molecule_3842,16,H
molecule_3842,17,H
molecule_3842,18,H
molecule_3842,19,H
molecule_3842,20,H
molecule_3842,21,H
molecule_3842,22,H
molecule_3842,23,H
molecule_3842,24,H
molecule_2919,1,C
molecule_2919,2,C
molecule_2919,3,C
molecule_2919,4,C
molecule_2919,5,C
molecule_2919,6,C
molecule_2919,7,C
molecule_2919,8,C
molecule_2919,9,C
molecule_2919,10,C
molecule_2919,11,C
molecule_2919,12,C
molecule_2919,13,C
molecule_2919,14,C
molecule_2919,15,O
molecule_2919,16,C
molecule_2919,17,C
molecule_2919,18,C
molecule_2919,19,C
molecule_2919,20,C
molecule_2919,21,C
molecule_2919,22,H
molecule_2919,23,H
molecule_2919,24,H
molecule_2919,25,H
molecule_2919,26,H
molecule_2919,27,H
molecule_2919,28,H
molecule_2919,29,H
molecule_2919,30,H
molecule_2919,31,H
molecule_2919,32,H
molecule_2919,33,H
molecule_4224,1,C
molecule_4224,2,C
molecule_4224,3,C
molecule_4224,4,C
molecule_4224,5,C
molecule_4224,6,C
molecule_4224,7,C
molecule_4224,8,O
molecule_4224,9,C
molecule_4224,10,C
molecule_4224,11,O
molecule_4224,12,C
molecule_4224,13,O
molecule_4224,14,C
molecule_4224,15,C
molecule_4224,16,O
molecule_4224,17,C
molecule_4224,18,C
molecule_4224,19,C
molecule_4224,20,O
molecule_4224,21,C
molecule_4224,22,O
molecule_4224,23,C
molecule_4224,24,O
molecule_4224,25,C
molecule_4224,26,O
molecule_4224,27,C
molecule_4224,28,O
molecule_4224,29,C
molecule_4224,30,C
molecule_4224,31,C
molecule_4224,32,C
molecule_4224,33,C
molecule_4224,34,N
molecule_4224,35,C
molecule_4224,36,C
molecule_4224,37,O
molecule_4224,38,O
molecule_4224,39,C
molecule_4224,40,Cl
molecule_4224,41,H
molecule_4224,42,H
molecule_4224,43,H
molecule_4224,44,H
molecule_4224,45,H
molecule_4224,46,H
molecule_4224,47,H
molecule_4224,48,H
molecule_4224,49,H
molecule_4224,50,H
molecule_4224,51,H
molecule_4224,52,H
molecule_4224,53,H
molecule_4224,54,H
molecule_4224,55,H
molecule_4224,56,H
molecule_4224,57,H
molecule_4224,58,H
molecule_4224,59,H
molecule_4224,60,H
molecule_4224,61,H
molecule_4224,62,H
molecule_4224,63,H
molecule_4224,64,H
molecule_4224,65,H
molecule_4224,66,H
molecule_4224,67,H
molecule_4224,68,H
molecule_4224,69,H
molecule_4224,70,H
molecule_3762,1,C
molecule_3762,2,C
molecule_3762,3,C
molecule_3762,4,F
molecule_3762,5,C
molecule_3762,6,N
molecule_3762,7,C
molecule_3762,8,C
molecule_3762,9,F
molecule_3762,10,H
molecule_3762,11,H
molecule_3762,12,H
molecule_3762,13,H
molecule_3762,14,H
molecule_2993,1,C
molecule_2993,2,C
molecule_2993,3,O
molecule_2993,4,C
molecule_2993,5,C
molecule_2993,6,Cl
molecule_2993,7,C
molecule_2993,8,C
molecule_2993,9,C
molecule_2993,10,C
molecule_2993,11,Cl
molecule_2993,12,N
molecule_2993,13,O
molecule_2993,14,C
molecule_2993,15,C
molecule_2993,16,C
molecule_2993,17,O
molecule_2993,18,O
molecule_2993,19,H
molecule_2993,20,H
molecule_2993,21,H
molecule_2993,22,H
molecule_2993,23,H
molecule_2993,24,H
molecule_2993,25,H
molecule_2993,26,H
molecule_2993,27,H
molecule_2993,28,H
molecule_2993,29,H
molecule_3362,1,C
molecule_3362,2,C
molecule_3362,3,C
molecule_3362,4,C
molecule_3362,5,C
molecule_3362,6,N
molecule_3362,7,H
molecule_3362,8,H
molecule_3362,9,H
molecule_3362,10,H
molecule_3362,11,H
molecule_3362,12,H
molecule_3362,13,H
molecule_2954,1,C
molecule_2954,2,N
molecule_2954,3,C
molecule_2954,4,C
molecule_2954,5,C
molecule_2954,6,C
molecule_2954,7,C
molecule_2954,8,I
molecule_2954,9,C
molecule_2954,10,I
molecule_2954,11,C
molecule_2954,12,C
molecule_2954,13,O
molecule_2954,14,C
molecule_2954,15,C
molecule_2954,16,C
molecule_2954,17,C
molecule_2954,18,O
molecule_2954,19,I
molecule_2954,20,N
molecule_2954,21,O
molecule_2954,22,N
molecule_2954,23,O
molecule_2954,24,N
molecule_2954,25,C
molecule_2954,26,C
molecule_2954,27,C
molecule_2954,28,C
molecule_2954,29,C
molecule_2954,30,C
molecule_2954,31,C
molecule_2954,32,C
molecule_2954,33,C
molecule_2954,34,O
molecule_2954,35,C
molecule_2954,36,O
molecule_2954,37,C
molecule_2954,38,O
molecule_2954,39,C
molecule_2954,40,I
molecule_2954,41,C
molecule_2954,42,I
molecule_2954,43,O
molecule_2954,44,O
molecule_2954,45,C
molecule_2954,46,C
molecule_2954,47,C
molecule_2954,48,I
molecule_2954,49,N
molecule_2954,50,O
molecule_2954,51,N
molecule_2954,52,O
molecule_2954,53,C
molecule_2954,54,C
molecule_2954,55,C
molecule_2954,56,C
molecule_2954,57,C
molecule_2954,58,O
molecule_2954,59,C
molecule_2954,60,O
molecule_2954,61,O
molecule_2954,62,O
molecule_2954,63,H
molecule_2954,64,H
molecule_2954,65,H
molecule_2954,66,H
molecule_2954,67,H
molecule_2954,68,H
molecule_2954,69,H
molecule_2954,70,H
molecule_2954,71,H
molecule_2954,72,H
molecule_2954,73,H
molecule_2954,74,H
molecule_2954,75,H
molecule_2954,76,H
molecule_2954,77,H
molecule_2954,78,H
molecule_2954,79,H
molecule_2954,80,H
molecule_2954,81,H
molecule_2954,82,H
molecule_2954,83,H
molecule_2954,84,H
molecule_2954,85,H
molecule_2954,86,H
molecule_2954,87,H
molecule_2954,88,H
molecule_2954,89,H
molecule_2954,90,H
molecule_2954,91,H
molecule_2954,92,H
molecule_2954,93,H
molecule_2954,94,H
molecule_2954,95,H
molecule_2954,96,H
molecule_2954,97,H
molecule_2954,98,H
molecule_2954,99,H
molecule_2954,100,H
molecule_2954,101,H
molecule_2954,102,H
molecule_2954,103,H
molecule_2954,104,H
molecule_2954,105,H
molecule_2954,106,H
molecule_3095,1,C
molecule_3095,2,C
molecule_3095,3,N
molecule_3095,4,F
molecule_3095,5,C
molecule_3095,6,C
molecule_3095,7,C
molecule_3095,8,H
molecule_3095,9,H
molecule_3095,10,H
molecule_3095,11,H
molecule_3910,1,C
molecule_3910,2,C
molecule_3910,3,C
molecule_3910,4,C
molecule_3910,5,C
molecule_3910,6,C
molecule_3910,7,N
molecule_3910,8,C
molecule_3910,9,C
molecule_3910,10,C
molecule_3910,11,C
molecule_3910,12,C
molecule_3910,13,C
molecule_3910,14,C
molecule_3910,15,C
molecule_3910,16,C
molecule_3910,17,C
molecule_3910,18,C
molecule_3910,19,C
molecule_3910,20,C
molecule_3910,21,C
molecule_3910,22,C
molecule_3910,23,H
