g_id,node,type,x,y
image3_34,4,corner,471,461
image3_34,5,circle,271,312
image3_34,6,corner,481,390
image4_37,0,corner,64,52
image4_37,1,corner,62,433
image4_37,2,corner,459,443
image4_37,3,corner,407,461
image4_37,4,corner,451,48
image4_37,5,intersection,407,435
image4_37,6,intersection,107,440
image4_37,7,corner,104,462
image4_23,0,corner,-15,504
image4_23,1,endpoint,534,506
image4_23,2,corner,465,548
image4_23,3,intersection,52,524
image4_23,4,intersection,469,511
image4_23,5,endpoint,-5,-9
image4_23,6,corner,59,551
image19_47,0,corner,159,238
image19_47,1,corner,166,467
image19_47,2,intersection,233,230
image19_47,3,intersection,341,223
image19_47,4,corner,362,449
image19_47,5,corner,327,208
image19_47,6,corner,356,243
image19_47,7,corner,158,130
image21_6,0,corner,206,154
image21_6,1,corner,419,-33
image21_6,2,corner,178,110
image21_6,3,corner,350,108
image21_6,4,corner,327,143
image21_6,5,corner,203,274
image21_6,6,corner,181,388
image21_6,7,intersection,319,262
image21_6,8,corner,317,362
image21_6,9,intersection,226,254
image21_6,10,corner,222,349
image21_6,11,corner,91,536
image21_6,12,corner,92,-20
image21_6,13,corner,207,243
image21_6,14,corner,338,400
image21_6,15,corner,437,526
image16_46,0,corner,455,212
image16_46,1,corner,66,347
image16_46,2,corner,270,256
image16_46,3,corner,257,173
image16_46,4,corner,265,280
image16_46,5,corner,250,361
image16_46,6,corner,362,211
image16_46,7,intersection,292,242
image16_46,8,intersection,337,254
image16_46,9,corner,467,300
image16_46,10,corner,361,257
image16_46,11,corner,355,314
image16_46,12,corner,57,158
image18_20,0,intersection,91,302
image18_20,1,corner,454,301
image18_20,2,corner,94,330
image18_20,3,corner,72,289
image18_20,4,corner,435,279
image18_20,5,corner,434,190
image18_20,6,intersection,452,303
image18_20,7,intersection,104,192
image18_20,8,intersection,456,192
image18_20,9,corner,112,145
image18_20,10,corner,457,174
image18_20,11,corner,431,340
image18_20,12,corner,429,145
image18_20,13,corner,437,300
image18_20,14,corner,55,196
image6_27,0,corner,328,253
image6_27,1,endpoint,309,449
image6_27,2,endpoint,203,72
image6_27,3,endpoint,358,259
image6_27,4,endpoint,142,248
image6_27,5,corner,309,249
image6_27,6,endpoint,316,72
image6_27,7,intersection,202,260
image6_27,8,endpoint,213,454
image6_27,9,intersection,329,251
image16_36,0,intersection,352,267
image16_36,1,corner,246,159
image16_36,2,corner,457,201
image16_36,3,corner,262,270
image16_36,4,intersection,270,257
image16_36,5,corner,60,156
image16_36,6,corner,454,321
image16_36,7,corner,65,361
image16_36,8,corner,268,237
image16_36,9,corner,262,363
image16_36,10,corner,361,319
image16_36,11,corner,343,214
image17_5,0,corner,535,315
image17_5,1,corner,-2,198
image17_5,2,corner,523,185
image17_5,3,corner,367,314
image17_5,4,circle,449,258
image17_5,5,intersection,372,192
image17_5,6,corner,-27,303
image17_5,7,intersection,391,313
image13_38,0,intersection,460,284
image13_38,1,endpoint,36,191
image13_38,2,endpoint,9,270
image13_38,3,corner,207,87
image13_38,4,intersection,380,298
image13_38,5,endpoint,71,86
image13_38,6,intersection,293,170
image13_38,7,endpoint,56,377
image13_38,8,corner,284,379
image13_38,9,corner,343,188
image13_38,10,endpoint,541,281
image22_7,0,corner,272,135
image22_7,1,intersection,250,155
image22_7,2,endpoint,256,536
image22_7,3,intersection,274,165
image22_7,4,intersection,259,-15
image22_7,5,corner,91,-5
image22_7,6,corner,449,-10
image13_26,0,intersection,415,278
image13_26,1,endpoint,107,209
image13_26,2,corner,227,109
image13_26,3,endpoint,99,111
image13_26,4,corner,282,358
image13_26,5,corner,324,189
image13_26,6,intersection,280,206
image13_26,7,endpoint,461,284
image13_26,8,endpoint,42,262
image13_26,9,intersection,346,275
image13_26,10,endpoint,91,356
image8_48,0,corner,236,107
image8_48,1,corner,16,380
image8_48,2,endpoint,268,51
image8_48,3,intersection,286,99
image8_48,4,intersection,33,385
image8_48,5,intersection,480,387
image21_46,0,corner,334,380
image21_46,1,endpoint,180,399
image21_46,2,corner,213,347
image21_46,3,corner,353,160
image21_46,4,corner,217,245
image21_46,5,corner,286,393
image21_46,6,intersection,267,393
image21_46,7,corner,221,282
image21_46,8,intersection,334,275
image21_46,9,corner,81,-3
image21_46,10,corner,439,0
image21_46,11,corner,361,342
image21_46,12,corner,350,237
image21_46,13,endpoint,353,105
image21_46,14,intersection,240,258
image21_46,15,corner,92,519
image21_46,16,corner,443,519
image21_46,17,intersection,342,170
image21_46,18,corner,211,151
image20_36,0,intersection,397,181
image20_36,1,intersection,389,190
image20_36,2,intersection,137,243
image20_36,3,corner,157,318
image20_36,4,corner,321,300
image20_36,5,endpoint,336,102
image20_36,6,intersection,367,296
image20_36,7,corner,104,193
image20_36,8,intersection,299,360
image20_36,9,intersection,221,324
image20_36,10,corner,67,372
image20_36,11,intersection,161,348
image20_36,12,corner,366,333
image20_36,13,endpoint,347,108
image20_36,14,corner,474,390
image20_36,15,intersection,361,336
image20_36,16,intersection,236,323
image20_36,17,intersection,136,238
image20_36,18,intersection,268,348
image20_36,19,corner,58,463
image20_36,20,corner,462,448
image20_36,21,corner,129,133
image20_36,22,intersection,165,304
image20_36,23,corner,449,357
image21_3,0,corner,234,196
image21_3,1,corner,386,52
image21_3,2,corner,203,153
image21_3,3,corner,309,163
image21_3,4,corner,304,176
image21_3,5,corner,240,245
image21_3,6,corner,196,359
image21_3,7,intersection,306,265
image21_3,8,corner,307,336
image21_3,9,intersection,243,269
image21_3,10,corner,214,343
image21_3,11,corner,130,459
image21_3,12,corner,137,53
image21_3,13,corner,227,239
image21_3,14,corner,316,362
image21_3,15,corner,373,456
image6_43,0,intersection,368,253
image6_43,1,endpoint,410,247
image6_43,2,endpoint,171,522
image6_43,3,endpoint,346,-1
image6_43,4,endpoint,348,520
image6_43,5,corner,334,240
image6_43,6,corner,349,271
image6_43,7,endpoint,180,-2
image10_18,0,corner,207,163
image10_18,1,intersection,188,201
image10_18,2,endpoint,380,372
image10_18,3,corner,162,178
image10_18,4,endpoint,300,177
image10_18,5,endpoint,195,291
image10_18,6,circle,270,249
image1_26,0,corner,25,-8
image1_26,1,corner,509,-18
image1_26,2,intersection,497,476
image1_26,3,corner,499,532
image1_26,4,intersection,16,461
image1_26,5,corner,-4,452
image1_26,6,corner,-2,549
image18_34,0,corner,517,313
image18_34,1,corner,508,157
image18_34,2,intersection,50,163
image18_34,3,corner,490,113
image18_34,4,corner,-16,317
image18_34,5,corner,496,387
image18_34,6,corner,41,389
image18_34,7,intersection,509,302
image18_34,8,corner,550,172
image18_34,9,corner,-19,170
image18_34,10,corner,514,264
image18_34,11,corner,553,320
image18_34,12,intersection,32,316
image18_34,13,corner,512,193
image18_34,14,corner,518,306
image18_34,15,corner,45,118
image18_34,16,intersection,505,160
image12_44,0,corner,186,318
image12_44,1,intersection,153,289
image12_44,2,corner,144,167
image12_44,3,corner,155,323
image12_44,4,endpoint,385,128
image12_44,5,corner,369,275
image12_44,6,endpoint,463,273
image12_44,7,corner,346,160
image12_44,8,intersection,388,259
image12_44,9,corner,365,241
image12_44,10,endpoint,67,270
image12_44,11,corner,187,369
image12_44,12,intersection,378,190
image12_44,13,corner,347,183
image12_44,14,corner,380,359
image12_44,15,corner,371,199
image12_44,16,intersection,179,337
image12_44,17,intersection,375,176
image19_28,0,intersection,215,219
image19_28,1,corner,378,454
image19_28,2,intersection,286,240
image19_28,3,corner,380,249
image19_28,4,intersection,292,233
image19_28,5,corner,150,247
image19_28,6,corner,147,459
image19_28,7,intersection,299,232
image12_3,0,endpoint,534,264
image12_3,1,intersection,414,283
image12_3,2,endpoint,55,267
image12_3,3,corner,403,403
image12_3,4,intersection,112,402
image12_3,5,corner,149,423
image12_3,6,corner,101,120
image12_3,7,corner,424,296
image12_3,8,intersection,402,116
image12_3,9,corner,99,368
image12_3,10,corner,415,255
image12_3,11,intersection,103,277
image20_16,0,intersection,272,383
image20_16,1,intersection,124,366
image20_16,2,intersection,151,323
image20_16,3,corner,543,530
image20_16,4,corner,-6,399
image20_16,5,intersection,415,310
image20_16,6,circle,256,175
image20_16,7,intersection,223,384
image20_16,8,corner,110,378
image20_16,9,corner,111,335
image20_16,10,intersection,430,392
image20_16,11,corner,512,378
image20_16,12,corner,-4,522
image20_16,13,corner,369,311
image17_21,0,intersection,356,198
image17_21,1,intersection,363,314
image17_21,2,corner,17,310
image17_21,3,circle,427,253
image17_21,4,corner,498,310
image17_21,5,corner,15,203
image17_21,6,corner,496,197
image14_45,0,intersection,112,282
image14_45,1,endpoint,397,82
image14_45,2,intersection,308,185
image14_45,3,corner,111,242
image14_45,4,endpoint,521,254
image14_45,5,corner,257,178
image14_45,6,endpoint,115,427
image14_45,7,intersection,317,187
image14_45,8,intersection,183,319
image14_45,9,endpoint,4,255
image14_45,10,intersection,200,321
image14_45,11,intersection,438,262
image14_45,12,corner,239,347
image20_37,0,intersection,376,186
image20_37,1,intersection,386,207
image20_37,2,intersection,130,224
image20_37,3,corner,162,323
image20_37,4,corner,329,292
image20_37,5,endpoint,344,110
image20_37,6,intersection,355,308
image20_37,7,corner,103,216
image20_37,8,intersection,275,358
image20_37,9,intersection,223,330
image20_37,10,corner,67,372
image20_37,11,intersection,161,348
image20_37,12,corner,371,340
image20_37,13,endpoint,346,107
image20_37,14,corner,454,396
image20_37,15,intersection,374,349
image20_37,16,intersection,239,300
image20_37,17,intersection,150,224
image20_37,18,intersection,273,331
image20_37,19,corner,76,457
image20_37,20,corner,446,438
image20_37,21,corner,136,154
image20_37,22,intersection,164,303
image20_37,23,corner,463,343
image22_13,0,endpoint,243,551
image22_13,1,corner,432,-12
image22_13,2,intersection,268,161
image22_13,3,corner,82,-18
image22_13,4,intersection,251,175
image22_13,5,intersection,272,-22
image4_1,0,corner,501,469
image4_1,1,corner,19,23
image4_1,2,intersection,446,480
image4_1,3,corner,23,471
image4_1,4,corner,74,498
image4_1,5,corner,498,24
image4_1,6,corner,446,502
image4_1,7,intersection,72,480
image18_25,0,corner,512,338
image18_25,1,intersection,52,321
image18_25,2,corner,41,394
image18_25,3,corner,497,376
image18_25,4,corner,493,205
image18_25,5,corner,-21,171
image18_25,6,intersection,511,309
image18_25,7,corner,515,148
image18_25,8,corner,504,112
image18_25,9,intersection,35,179
image18_25,10,corner,540,166
image18_25,11,corner,550,313
image18_25,12,corner,-6,303
image18_25,13,corner,54,117
image18_25,14,intersection,519,171
image14_10,0,endpoint,39,267
image14_10,1,endpoint,360,149
image14_10,2,endpoint,166,363
image14_10,3,intersection,209,309
image14_10,4,intersection,383,251
image14_10,5,intersection,286,187
image14_10,6,intersection,293,201
image14_10,7,corner,251,323
image14_10,8,endpoint,472,263
image14_10,9,corner,250,177
image14_10,10,intersection,124,256
image14_10,11,intersection,204,315
image18_8,0,intersection,55,340
image18_8,1,corner,510,330
image18_8,2,corner,-22,164
image18_8,3,intersection,530,304
image18_8,4,corner,519,285
image18_8,5,corner,499,165
image18_8,6,corner,512,371
image18_8,7,corner,-9,326
image18_8,8,intersection,48,168
image18_8,9,corner,508,180
image18_8,10,corner,529,169
image18_8,11,corner,540,301
image18_8,12,corner,504,113
image18_8,13,intersection,522,172
image18_8,14,corner,57,381
image18_8,15,corner,62,122
image16_32,0,intersection,381,254
image16_32,1,corner,259,142
image16_32,2,corner,532,186
image16_32,3,corner,258,270
image16_32,4,intersection,277,258
image16_32,5,corner,-27,137
image16_32,6,corner,535,324
image16_32,7,corner,-23,389
image16_32,8,corner,267,248
image16_32,9,corner,255,392
image16_32,10,corner,382,328
image16_32,11,corner,380,177
image6_6,0,endpoint,322,449
image6_6,1,corner,307,253
image6_6,2,endpoint,345,270
image6_6,3,endpoint,304,81
image6_6,4,endpoint,211,61
image6_6,5,endpoint,208,436
image6_6,6,corner,305,277
image6_6,7,intersection,322,250
image1_41,0,corner,45,453
image1_41,1,corner,485,426
image1_41,2,corner,484,489
image1_41,3,intersection,473,440
image1_41,4,corner,51,26
image1_41,5,corner,50,422
image1_41,6,corner,482,36
image1_41,7,corner,53,495
image1_41,8,intersection,70,436
image6_15,0,endpoint,321,63
image6_15,1,endpoint,304,456
image6_15,2,intersection,332,232
image6_15,3,endpoint,147,271
image6_15,4,intersection,336,250
image6_15,5,endpoint,355,251
image6_15,6,corner,324,259
image6_15,7,intersection,202,263
image6_15,8,endpoint,215,54
image6_15,9,endpoint,211,437
image6_15,10,endpoint,371,284
image9_34,0,corner,79,283
image9_34,1,corner,449,79
image9_34,2,corner,-13,-28
image9_34,3,corner,72,81
image9_34,4,corner,441,177
image9_34,5,corner,-9,533
image9_34,6,corner,462,455
image9_34,7,corner,530,-12
image9_34,8,corner,59,451
image9_34,9,corner,523,536
image10_50,0,circle,259,257
image10_50,1,endpoint,361,349
image10_50,2,corner,211,230
image10_50,3,corner,229,201
image10_50,4,endpoint,197,295
image10_50,5,intersection,233,233
image10_50,6,corner,353,326
image10_50,7,endpoint,286,207
image15_27,0,corner,470,513
image15_27,1,corner,-15,521
image15_27,2,corner,220,84
image15_27,3,endpoint,551,255
image15_27,4,intersection,131,361
image15_27,5,corner,305,197
image15_27,6,corner,63,270
image15_27,7,intersection,316,332
image15_27,8,corner,374,276
image15_27,9,corner,470,-4
image15_27,10,intersection,330,175
image15_27,11,corner,139,191
image15_27,12,intersection,477,243
image15_27,13,corner,205,413
image15_27,14,corner,472,267
image15_27,15,corner,-33,8
image15_27,16,intersection,136,182
image15_27,17,corner,321,345
image10_27,0,endpoint,204,279
image10_27,1,circle,265,249
image10_27,2,intersection,190,193
image10_27,3,corner,175,195
image10_27,4,endpoint,361,331
image10_27,5,endpoint,291,220
image10_25,0,endpoint,198,273
image10_25,1,circle,270,244
image10_25,2,intersection,192,195
image10_25,3,corner,177,197
image10_25,4,endpoint,355,351
image10_25,5,endpoint,291,192
image14_47,0,intersection,144,268
image14_47,1,endpoint,348,139
image14_47,2,intersection,303,212
image14_47,3,corner,157,236
image14_47,4,endpoint,468,251
image14_47,5,corner,259,180
image14_47,6,endpoint,151,383
image14_47,7,intersection,310,196
image14_47,8,intersection,206,306
image14_47,9,endpoint,83,269
image14_47,10,intersection,209,298
image14_47,11,intersection,386,256
image14_47,12,corner,250,330
image21_16,0,corner,340,115
image21_16,1,intersection,228,257
image21_16,2,corner,313,231
image21_16,3,corner,361,398
image21_16,4,corner,85,524
image21_16,5,intersection,308,254
image21_16,6,corner,169,129
image21_16,7,corner,231,143
image21_16,8,corner,308,164
image21_16,9,corner,96,-15
image21_16,10,corner,217,354
image21_16,11,corner,448,523
image21_16,12,corner,213,244
image21_16,13,corner,336,373
image21_16,14,corner,204,262
image21_16,15,corner,439,-24
image21_16,16,corner,181,399
image8_29,0,circle,246,247
image8_29,1,endpoint,402,363
image8_29,2,corner,261,116
image8_29,3,endpoint,99,363
image10_35,0,corner,527,276
image10_35,1,corner,511,126
image10_35,2,corner,177,178
image10_35,3,endpoint,370,384
image10_35,4,corner,161,188
image10_35,5,intersection,200,201
image10_35,6,endpoint,193,290
image10_35,7,endpoint,285,189
image7_30,0,corner,92,364
image7_30,1,corner,420,149
image7_30,2,intersection,400,253
image7_30,3,intersection,131,260
image7_30,4,endpoint,86,263
image7_30,5,endpoint,449,249
image7_30,6,corner,216,55
image7_30,7,corner,378,235
image7_30,8,corner,378,269
image7_30,9,corner,310,452
image21_45,0,corner,327,335
image21_45,1,endpoint,215,378
image21_45,2,corner,219,319
image21_45,3,corner,320,193
image21_45,4,corner,229,249
image21_45,5,corner,274,361
image21_45,6,intersection,259,339
image21_45,7,corner,225,270
image21_45,8,intersection,300,283
image21_45,9,corner,120,72
image21_45,10,corner,396,63
image21_45,11,corner,338,315
image21_45,12,corner,338,254
image21_45,13,endpoint,335,153
image21_45,14,intersection,243,257
image21_45,15,corner,145,432
image21_45,16,corner,387,457
image21_45,17,intersection,329,207
image21_45,18,corner,225,180
image22_24,0,intersection,259,170
image22_24,1,corner,83,-1
image22_24,2,corner,441,-20
image22_24,3,endpoint,259,537
image22_24,4,intersection,267,-27
image15_19,0,corner,62,260
image15_19,1,corner,168,167
image15_19,2,corner,126,188
image15_19,3,corner,456,513
image15_19,4,corner,209,81
image15_19,5,corner,479,271
image15_19,6,intersection,157,178
image15_19,7,intersection,336,204
image15_19,8,intersection,327,328
image15_19,9,corner,322,323
image15_19,10,corner,221,421
image15_19,11,intersection,143,340
image15_19,12,intersection,492,254
image15_19,13,corner,454,8
image15_19,14,corner,-23,9
image15_19,15,endpoint,547,233
image15_19,16,corner,-14,492
image15_19,17,corner,474,222
image15_19,18,corner,394,273
image15_19,19,corner,316,202
image14_31,0,endpoint,503,260
image14_31,1,intersection,310,190
image14_31,2,intersection,109,263
image14_31,3,endpoint,9,259
image14_31,4,corner,258,345
image14_31,5,endpoint,364,113
image14_31,6,intersection,206,316
