g_id,node,charge,chem,symbol,x,y
24421,_3,0,4,N,3.7321,0
24421,_4,0,1,C,3.7321,-1
24421,_5,0,1,C,2.866,-1.5
24421,_6,1,4,N,4.5981,0.5
24421,_7,0,2,O,4.5981,1.5
24421,_8,-1,4,N,5.4641,0
24421,_9,0,2,O,6.3301,0.5
24421,_10,0,1,C,7.1962,0
24421,_11,0,1,C,8.0622,0.5
39262,_1,0,2,O,4.6831,-0.01
39262,_2,0,1,C,5.2709,0.799
39262,_3,0,4,N,4.6831,1.608
39262,_4,0,1,C,3.7321,1.299
39262,_5,0,1,C,3.7321,0.299
39262,_6,0,1,C,2.866,1.799
39262,_7,0,1,C,2,1.299
39262,_8,0,1,C,2,0.299
39262,_9,0,1,C,2.866,-0.201
39262,_10,0,4,N,8.7709,-0.067
39262,_11,0,1,C,7.7709,-0.067
39262,_12,0,4,N,7.2709,-0.933
39262,_13,0,1,C,7.7709,-1.799
39262,_14,0,1,C,8.7709,-1.799
39262,_15,0,1,C,9.2709,-0.933
39262,_16,0,5,S,7.2709,0.799
39262,_17,0,1,C,6.2709,0.799
39262,_18,0,22,F,6.2709,-0.201
39262,_19,0,22,F,6.2709,1.799
17525,_1,0,49,Te,3.0878,0.6739
17525,_2,1,2,O,3.8968,0.0861
17525,_3,0,1,C,3.5878,-0.8649
17525,_4,0,1,C,2.5878,-0.8649
17525,_5,1,2,O,2.2788,0.0861
17525,_6,-1,7,Cl,3.0878,1.6739
17525,_7,-1,7,Cl,2.5,1.4829
17525,_8,-1,7,Cl,3.6756,1.4829
17525,_9,0,1,C,2,-1.6739
17525,_10,0,4,N,5.8968,0
26266,_1,0,1,C,2,0.982
26266,_2,0,1,C,2,1.982
26266,_3,0,4,N,2.866,1.482
26266,_4,0,1,C,3.866,1.482
26266,_5,0,1,C,4.366,0.616
26266,_6,0,1,C,5.366,0.616
26266,_7,0,1,C,5.866,-0.25
26266,_8,0,4,N,6.866,-0.25
26266,_9,0,1,C,7.366,-1.116
26266,_10,0,1,C,8.366,-1.116
26266,_11,0,1,C,8.866,-1.982
26266,_12,0,4,N,9.866,-1.982
5671,_1,0,1,C,3.7321,0.75
5671,_2,0,4,N,4.5981,1.25
5671,_3,0,1,C,3.7321,-0.25
5671,_4,0,2,O,4.5981,2.25
5671,_5,1,4,N,2.866,-0.75
5671,_6,0,1,C,4.5981,-0.75
5671,_7,0,1,C,2,-0.25
5671,_8,0,1,C,2.866,-1.75
5671,_9,0,1,C,4.5981,-1.75
5671,_10,0,1,C,3.732,-2.25
28597,_1,0,1,C,2.309,-2.4765
28597,_2,0,1,C,3.309,-2.4765
28597,_3,0,2,O,3.618,-1.5255
28597,_4,0,1,C,2.809,-0.9377
28597,_5,0,4,N,2,-1.5255
28597,_6,0,4,N,2.809,0.0623
28597,_7,0,1,C,2.1019,0.7694
28597,_8,0,1,C,2.809,1.4765
28597,_9,0,1,C,3.5161,0.7694
28597,_10,0,1,C,2.809,2.4765
37272,_1,0,1,C,5.5277,-1.028
37272,_2,0,1,C,5.8367,-1.979
37272,_3,0,1,C,5.0277,-2.5668
37272,_4,0,2,O,4.2187,-1.979
37272,_5,0,1,C,4.5277,-1.028
37272,_6,0,4,N,5.0277,-3.5668
37272,_7,0,1,C,5.8937,-4.0668
37272,_8,0,1,C,5.8937,-5.0668
37272,_9,0,1,C,5.0277,-5.5668
37272,_10,0,1,C,4.1617,-4.0668
37272,_11,0,4,N,4.1617,-5.0668
37272,_12,0,2,O,3.2956,-3.5668
37272,_13,0,1,C,3.9399,-0.2189
37272,_14,0,2,O,4.3467,0.6946
37272,_15,0,6,P,3.7589,1.5036
37272,_16,0,2,O,2.9499,0.9158
37272,_17,0,2,O,3.1711,2.3127
37272,_18,0,1,C,3.5778,3.2262
37272,_19,0,2,O,2.9901,4.0352
37272,_20,0,1,C,3.3968,4.9488
37272,_21,0,2,O,4.3913,5.0533
37272,_22,0,4,N,5.0277,-6.5668
37272,_23,0,2,O,4.5679,2.0914
37272,_24,0,1,C,2.809,5.7578
37272,_25,0,1,C,2.2212,6.5668
37272,_26,0,1,C,2,5.17
37272,_27,0,1,C,3.618,6.3456
35891,_1,0,1,C,2,1.7233
35891,_2,0,1,C,2.309,2.6744
35891,_3,0,1,C,3.2872,2.8823
35891,_4,0,1,C,3.9563,2.1392
35891,_5,0,1,C,3.6473,1.1881
35891,_6,0,1,C,2.6691,0.9802
35891,_7,0,4,N,4.9563,2.1392
35891,_8,0,1,C,5.2653,1.1881
35891,_9,0,4,N,4.4563,0.6003
35891,_10,0,1,C,6.0743,0.6003
35891,_11,0,5,S,5.7653,-0.3507
35891,_12,0,1,C,4.7653,-0.3507
35891,_13,0,1,C,7.0254,0.9094
35891,_14,0,1,C,4.1775,-1.1597
35891,_15,0,1,C,3.183,-1.0552
35891,_16,0,1,C,2.5952,-1.8642
35891,_17,0,1,C,3.002,-2.7778
35891,_18,0,1,C,3.9965,-2.8823
35891,_19,0,1,C,4.5843,-2.0733
35891,_20,0,22,F,5.5788,-2.1778
35891,_21,0,22,F,2.7763,-0.1417
22995,_1,0,4,N,6.3301,-0.5
22995,_2,0,1,C,5.4641,-1
22995,_3,0,1,C,4.5981,-0.5
22995,_4,0,1,C,4.5981,0.5
22995,_5,0,1,C,5.4641,1
22995,_6,0,1,C,6.3301,0.5
22995,_7,0,4,N,3.7321,-1
22995,_8,0,1,C,2.866,-0.5
22995,_9,0,1,C,2.866,0.5
22995,_10,0,5,S,3.7321,1
22995,_11,0,2,O,2,-1
26430,_1,0,2,O,5.8858,0.9571
26430,_2,0,1,C,5.5768,1.9081
26430,_3,0,1,C,4.5768,1.9081
26430,_4,0,1,C,4.2678,0.9571
26430,_5,0,1,C,5.0768,0.3693
26430,_6,0,1,C,6.1646,2.7172
26430,_7,0,1,C,5.9428,-2.1307
26430,_8,0,1,C,5.0768,-2.6307
26430,_9,0,4,N,4.2108,-2.1307
26430,_10,0,1,C,4.2108,-1.1307
26430,_11,0,4,N,5.0768,-0.6307
26430,_12,0,1,C,5.9428,-1.1307
26430,_13,0,1,C,6.8089,-2.6307
26430,_14,0,2,O,3.3448,-0.6307
26430,_15,0,2,O,5.0768,-3.6307
26430,_16,0,4,N,3.989,2.7172
26430,_17,1,4,N,2.9945,2.6126
26430,_18,-1,4,N,2,2.5081
26430,_19,0,2,O,7.1591,2.6126
26430,_20,0,2,O,5.7579,3.6307
21080,_1,0,4,N,2.866,-0.5
21080,_2,0,1,C,2,0
21080,_3,0,1,C,2.866,-1.5
21080,_4,0,1,C,3.7321,0
21080,_5,0,4,N,4.5981,-0.5
21080,_6,0,1,C,5.4641,0
21080,_7,0,1,C,5.9641,-0.866
21080,_8,0,1,C,4.9641,0.866
21080,_9,0,1,C,6.3301,0.5
21080,_10,0,2,O,6.3301,1.5
21080,_11,0,2,O,7.1962,0
21080,_12,0,1,C,8.0622,0.5
3266,_1,0,1,C,3.618,-0.5878
3266,_2,0,1,C,2.809,0
3266,_3,0,1,C,3.309,-1.5388
3266,_4,0,1,C,4.427,0
3266,_5,0,1,C,3.118,0.9511
3266,_6,0,1,C,2,-0.5878
3266,_7,0,1,C,2.309,-1.5388
3266,_8,0,1,C,4.927,1.5388
3266,_9,1,5,S,4.118,0.9511
3266,_10,0,1,C,2.309,1.5388
1165,_1,0,2,O,3.9538,2.6739
1165,_2,0,1,C,3.366,1.8649
1165,_3,0,1,C,3.6751,0.9139
1165,_4,0,5,S,2.366,1.8649
1165,_5,0,1,C,2.866,0.3261
1165,_6,0,5,S,2.057,0.9139
1165,_7,0,1,C,2.866,-0.6739
1165,_8,0,1,C,2,-1.1739
1165,_9,0,1,C,3.7321,-1.1739
1165,_10,0,1,C,2,-2.1739
1165,_11,0,1,C,3.7321,-2.1739
1165,_12,0,1,C,2.866,-2.6739
14930,_1,3,11,Co,2.866,0
14930,_2,0,4,N,3.7321,0.5
14930,_3,0,4,N,2,-0.5
14930,_4,0,4,N,3.7321,-0.5
14930,_5,-1,7,Cl,2.866,1
14930,_6,-1,7,Cl,2.866,-1
14930,_7,-1,7,Cl,2,0.5
33690,_1,0,4,N,2.2788,-0.6639
33690,_2,0,1,C,2.5878,-1.6149
33690,_3,0,2,O,3.5878,-1.6149
33690,_4,0,1,C,3.8968,-0.6639
33690,_5,0,1,C,3.0878,-0.0761
33690,_6,0,2,O,2,-2.4239
33690,_7,0,1,C,3.0878,0.9239
33690,_8,0,2,O,2.2218,1.4239
33690,_9,0,2,O,3.9538,1.4239
33690,_10,0,1,C,3.9538,2.4239
27136,_1,0,6,P,3.7321,0.433
27136,_2,0,4,N,4.5981,0.933
27136,_3,0,2,O,2.866,-0.067
27136,_4,0,1,C,2,0.433
27136,_5,0,2,O,4.2321,-0.433
27136,_6,0,1,C,3.7321,-1.299
27136,_7,0,2,O,3.2321,1.299
27136,_8,0,17,Si,5.4641,0.433
27136,_9,0,1,C,2.2321,1.299
27136,_10,0,1,C,6.3301,-0.067
27136,_11,0,1,C,4.9641,-0.433
27136,_12,0,1,C,5.9641,1.299
23614,_1,0,5,S,3.7567,-1.7388
23614,_2,0,1,C,2.7972,-1.4571
23614,_3,0,1,C,2.1423,-0.7013
23614,_4,0,5,S,2,0.2885
23614,_5,0,1,C,2.4154,1.1981
23614,_6,0,1,C,3.2567,1.7388
23614,_7,0,5,S,4.2567,1.7388
23614,_8,0,1,C,5.0979,1.1982
23614,_9,0,1,C,5.5133,0.2885
23614,_10,0,5,S,5.371,-0.7013
23614,_11,0,1,C,4.7162,-1.4571
4684,_1,0,2,O,4.9921,1.7601
4684,_2,0,1,C,4.6831,0.809
4684,_3,0,1,C,3.7321,0.5
4684,_4,0,2,O,5.2709,0
4684,_5,0,1,C,3.7321,-0.5
4684,_6,0,1,C,2.866,1
4684,_7,0,1,C,4.6831,-0.809
4684,_8,0,1,C,2.866,-1
4684,_9,0,1,C,2,0.5
4684,_10,0,2,O,4.9921,-1.7601
4684,_11,0,4,N,2,-0.5
4591,_1,0,1,C,2.3071,-1.5365
4591,_2,0,1,C,2.3071,-0.5365
4591,_3,0,1,C,2.7071,-1.1365
4591,_4,0,1,C,3.3071,-1.5365
4591,_5,0,1,C,3.7071,-1.1365
4591,_6,0,1,C,3.3071,-0.5365
4591,_7,0,1,C,3.7071,-0.1365
4591,_8,0,1,C,2.7071,-0.1365
4591,_9,0,1,C,2,0.5706
4591,_10,0,2,O,2.2588,1.5365
2029,_1,0,1,C,4.5092,-0.2682
2029,_2,0,1,C,4.5092,0.6973
2029,_3,0,1,C,3.8876,-1.1801
2029,_4,0,2,O,3.673,-0.571
2029,_5,0,1,C,3.673,1.1801
2029,_6,0,1,C,2.9819,-0.7033
2029,_7,0,6,P,2.8368,-0.2682
2029,_8,0,2,O,2.8368,0.6973
2029,_9,0,1,C,2.9819,0.342
2029,_10,0,2,O,2,-0.751
19632,_1,0,1,C,2,0
19632,_2,0,1,C,0.6667,-2.35
19632,_3,0,1,C,0.5,-4.35
19632,_4,0,1,C,2,-2.15
19632,_5,0,1,C,3.3333,-1.8
19632,_6,0,1,C,3.5,-4
19632,_7,0,1,C,0.6667,-6.35
19632,_8,0,1,C,1.5,-4.15
19632,_9,0,2,O,2,-8.35
19632,_10,0,4,N,2.5,-3.8
19632,_11,0,4,N,2,-6.15
19632,_12,0,1,C,3.3333,-5.8
1880,_1,0,2,O,5.4641,-1.067
1880,_2,0,1,C,4.5981,-0.567
1880,_3,0,1,C,3.7321,-1.067
1880,_4,0,4,N,4.5981,0.433
1880,_5,0,1,C,2.866,-0.567
1880,_6,0,1,C,4.2321,-1.933
1880,_7,0,1,C,3.2321,-1.933
1880,_8,0,1,C,3.732,0.933
1880,_9,0,2,O,2,-1.067
1880,_10,0,4,N,2.866,0.433
1880,_11,0,2,O,3.732,1.933
1137,_1,0,1,C,3.7321,0.5
1137,_2,0,5,S,2.866,0
1137,_3,0,1,C,4.5981,0
1137,_4,0,2,O,2,-0.5
1137,_5,0,2,O,3.366,-0.866
1137,_6,0,2,O,2.366,0.866
1137,_7,0,4,N,5.4641,0.5
358,_1,0,5,S,15.8564,-4
358,_2,0,2,O,15.8564,-5
358,_3,0,2,O,16.8564,-4
358,_4,0,2,O,14.8564,-4
358,_5,0,1,C,15.8564,-3
358,_6,0,1,C,16.7224,-2.5
358,_7,0,1,C,14.9904,-2.5
358,_8,0,1,C,16.7224,-1.5
358,_9,0,1,C,17.5884,-3
358,_10,0,1,C,14.9904,-1.5
358,_11,0,1,C,15.8564,-1
358,_12,0,1,C,17.5885,-1
358,_13,0,1,C,18.4545,-2.5
358,_14,0,4,N,14.1243,-1
358,_15,0,4,N,15.8564,0
358,_16,0,1,C,18.4545,-1.5
358,_17,0,4,N,13.2583,-1.5
358,_18,0,1,C,12.3923,-1
358,_19,0,1,C,11.5263,-1.5
358,_20,0,1,C,12.3923,0
358,_21,0,1,C,10.6602,-1
358,_22,0,1,C,11.5263,0.5
358,_23,0,1,C,10.6603,0
358,_24,0,1,C,9.7942,0.5
358,_25,0,1,C,9.7942,1.5
358,_26,0,1,C,8.9282,0
358,_27,0,1,C,8.9282,2
358,_28,0,1,C,8.0622,0.5
358,_29,0,1,C,8.0622,1.5
358,_30,0,4,N,7.1962,2
358,_31,0,4,N,6.3301,1.5
358,_32,0,1,C,5.4641,2
358,_33,0,1,C,5.4641,3
358,_34,0,1,C,4.5981,1.5
358,_35,0,2,O,6.3301,3.5
358,_36,0,1,C,4.5981,3.5
358,_37,0,1,C,3.7321,2
358,_38,0,1,C,3.7321,3
358,_39,0,1,C,4.5981,4.5
358,_40,0,5,S,2.866,1.5
358,_41,0,1,C,2.866,3.5
358,_42,0,1,C,3.7321,5
358,_43,0,2,O,2,1
358,_44,0,2,O,2.366,2.366
358,_45,0,2,O,3.366,0.634
358,_46,0,1,C,2.866,4.5
9690,_1,0,1,C,6.0743,1.494
9690,_2,0,2,O,5.9698,2.4886
9690,_3,0,2,O,6.9879,1.0873
9690,_4,0,1,C,5.2653,0.9063
9690,_5,0,1,C,6.7788,3.0764
9690,_6,0,1,C,4.4563,0.3185
9690,_7,0,1,C,5.8531,0.0972
9690,_8,0,5,S,4.9563,1.8573
9690,_9,0,1,C,5.0441,-0.4905
9690,_10,0,1,C,3.6473,0.9062
9690,_11,0,1,C,6.8408,-0.0592
9690,_12,0,1,C,3.9563,1.8573
9690,_13,0,4,N,4.8877,-1.4782
9690,_14,0,1,C,2.6691,0.6983
9690,_15,0,2,O,7.1992,-0.9928
9690,_16,0,2,O,7.4701,0.718
9690,_17,0,1,C,3.2872,2.6004
9690,_18,0,1,C,3.9967,-1.9322
9690,_19,0,1,C,5.5948,-2.1853
9690,_20,0,1,C,2,1.4415
9690,_21,0,1,C,8.1869,-1.1492
9690,_22,0,1,C,2.309,2.3925
9690,_23,0,1,C,4.1531,-2.9199
9690,_24,0,1,C,5.1408,-3.0764
289,_1,0,17,Si,4.5981,-0.866
289,_2,0,2,O,5.4641,-0.366
289,_3,0,2,O,3.7321,-1.366
289,_4,0,2,O,4.0981,0
289,_5,0,1,C,5.0981,-1.7321
289,_6,0,1,C,6.3301,-0.866
289,_7,0,1,C,2.866,-0.866
289,_8,0,1,C,4.5981,0.866
289,_9,0,1,C,7.1962,-0.366
289,_10,0,1,C,2,-1.366
289,_11,0,1,C,4.0981,1.7321
11095,_1,0,1,C,3.8019,-1.3123
11095,_2,0,1,C,2.9757,-1.8756
11095,_3,0,1,C,2.0747,-1.4417
11095,_4,0,1,C,2,-0.4445
11095,_5,0,1,C,2.8262,0.1188
11095,_6,0,1,C,3.7272,-0.3151
11095,_7,0,4,N,4.6282,0.1188
11095,_8,0,1,C,4.8507,1.0938
11095,_9,0,1,C,4.2272,1.8756
11095,_10,0,1,C,3.2272,1.8756
11095,_11,0,5,S,2.6037,1.0937
11095,_12,0,2,O,5.8256,1.3163
34224,_1,0,1,C,4.5981,-0.75
34224,_2,0,1,C,4.5981,0.25
34224,_3,0,1,C,3.7321,0.75
34224,_4,0,1,C,2.866,0.25
34224,_5,0,1,C,2.866,-0.75
34224,_6,0,1,C,3.732,-1.25
34224,_7,0,2,O,3.732,-2.25
34224,_8,0,1,C,2,0.75
34224,_9,0,4,N,3.7321,1.75
34224,_10,0,2,O,4.5981,2.25
13195,_1,0,1,C,2,-0.5
13195,_2,0,1,C,2,0.5
13195,_3,0,1,C,2.866,0
13195,_4,0,1,C,3.366,0.866
13195,_5,0,2,O,4.366,0.866
13195,_6,0,2,O,2.866,1.7321
13195,_7,0,1,C,3.366,-0.866
13195,_8,0,2,O,2.866,-1.7321
13195,_9,0,2,O,4.366,-0.866
14312,_1,0,1,C,4.4899,0.3335
14312,_2,0,1,C,5.0777,-0.4755
14312,_3,0,1,C,4.4899,-1.2845
14312,_4,0,1,C,3.5388,-0.9755
14312,_5,0,4,N,3.5388,0.0245
14312,_6,0,5,S,2,-0.4755
14312,_7,0,1,C,2.5878,0.3335
14312,_8,0,5,S,2.2788,1.2845
14312,_9,0,1,C,2.5878,-1.2845
19723,_1,0,1,C,3.732,-2.9122
19723,_2,0,1,C,2.866,-3.4122
19723,_3,0,1,C,2.866,-4.4122
19723,_4,0,1,C,3.7321,-4.9122
19723,_5,0,1,C,4.5981,-4.4122
19723,_6,0,1,C,4.5981,-3.4122
19723,_7,0,2,O,2,-4.9122
19723,_8,0,1,C,4.5981,-2.4122
19723,_9,0,1,C,5.4641,-2.9122
19723,_10,0,1,C,6.3301,-3.4122
19723,_11,0,1,C,6.3301,-4.4122
19723,_12,0,1,C,5.4641,-4.9122
19723,_13,0,1,C,5.4641,-1.9122
19723,_14,0,2,O,4.5981,-1.4122
19723,_15,0,1,C,6.3301,-1.4122
19723,_16,0,1,C,7.1961,-1.9122
19723,_17,0,1,C,7.1961,-2.9122
19723,_18,0,1,C,7.1961,-0.9122
19723,_19,0,1,C,8.1472,-1.6032
19723,_20,0,1,C,8.735,-2.4122
19723,_21,0,1,C,8.1472,-3.2212
19723,_22,0,1,C,9.735,-2.4122
19723,_23,0,4,N,10.735,-2.4122
19723,_24,0,1,C,8.4562,-0.6521
19723,_25,0,2,O,7.7871,0.091
19723,_26,0,2,O,9.4344,-0.4442
19723,_27,0,1,C,9.7434,0.5069
19723,_28,0,1,C,10.7215,0.7148
19723,_29,0,2,O,11.1283,1.6283
19723,_30,0,1,C,12.1228,1.5238
19723,_31,0,1,C,12.3307,0.5457
19723,_32,0,1,C,11.4647,0.0457
19723,_33,0,4,N,11.3601,-0.9489
19723,_34,1,4,N,12.1692,-1.5367
19723,_35,-1,4,N,12.9782,-2.1244
19723,_36,0,4,N,12.7919,2.2669
19723,_37,0,1,C,13.77,2.059
19723,_38,0,4,N,14.4392,2.8022
19723,_39,0,1,C,14.1302,3.7532
19723,_40,0,1,C,13.152,3.9612
19723,_41,0,1,C,12.4829,3.218
19723,_42,0,1,C,12.843,4.9122
19723,_43,0,2,O,14.0791,1.108
19723,_44,0,2,O,14.7993,4.4964
7833,_1,0,1,C,2.866,0.7306
7833,_2,0,1,C,3.6751,1.3184
7833,_3,0,4,N,2.057,1.3184
7833,_4,0,1,C,2.866,-0.2694
7833,_5,0,16,Se,3.366,2.2694
7833,_6,0,4,N,2.366,2.2694
7833,_7,0,1,C,2,-0.7694
7833,_8,0,1,C,3.7321,-0.7694
7833,_9,0,1,C,2,-1.7694
7833,_10,0,1,C,3.7321,-1.7694
7833,_11,0,1,C,2.866,-2.2694
991,_1,0,1,C,3.7321,-0.25
991,_2,0,1,C,4.5981,0.25
991,_3,0,1,C,2.866,0.25
991,_4,0,1,C,3.7321,-1.25
991,_5,0,1,C,5.4641,-0.25
991,_6,0,1,C,4.5981,1.25
991,_7,0,4,N,2,0.75
991,_8,0,4,N,3.7321,-2.25
991,_9,0,4,N,6.3301,-0.75
991,_10,0,4,N,4.5981,2.25
13642,_1,0,1,C,5.4641,-2
13642,_2,0,1,C,5.4641,-3
13642,_3,0,1,C,4.5981,-3.5
13642,_4,0,1,C,3.7321,-2
13642,_5,0,1,C,4.5981,-1.5
13642,_6,0,1,C,3.732,-3
13642,_7,0,1,C,4.5981,0.5
13642,_8,0,1,C,3.7321,1
13642,_9,0,1,C,3.7321,2
13642,_10,0,1,C,4.5981,2.5
13642,_11,0,1,C,5.4641,2
13642,_12,0,1,C,5.4641,1
13642,_13,0,5,S,4.5981,-0.5
13642,_14,0,2,O,5.5981,-0.5
13642,_15,0,2,O,3.5981,-0.5
13642,_16,1,4,N,2.866,-1.5
13642,_17,0,2,O,2,-2
13642,_18,-1,2,O,2.866,-0.5
13642,_19,0,1,C,4.5981,3.5
32867,_1,0,4,N,3.7601,0.0194
32867,_2,0,1,C,2.9511,-0.5684
32867,_3,0,4,N,3.2601,-1.5194
32867,_4,0,1,C,4.5691,-0.5684
32867,_5,0,2,O,5.5201,-0.2594
32867,_6,0,4,N,4.2601,-1.5194
32867,_7,0,4,N,3.7601,1.0194
32867,_8,0,1,C,4.6261,1.5194
32867,_9,0,1,C,2,-0.2593
397,_1,0,1,C,2.866,0.25
397,_2,0,2,O,3.7321,0.75
397,_3,0,2,O,2,0.75
397,_4,0,2,O,2.866,-0.75
397,_5,0,1,C,6.5981,0.25
397,_6,0,4,N,7.4641,0.75
397,_7,0,4,N,5.7321,0.75
397,_8,0,4,N,6.5981,-0.75
397,_9,0,4,N,8.3301,0.25
864,_1,0,2,O,4.5981,-1.5
864,_2,0,1,C,4.5981,-0.5
864,_3,0,1,C,3.7321,0
864,_4,0,4,N,5.4641,0
864,_5,0,1,C,3.7321,1
864,_6,0,1,C,2.866,-0.5
864,_7,0,4,N,5.4641,1
864,_8,0,4,N,4.5981,1.5
864,_9,0,1,C,2.866,1.5
864,_10,0,1,C,2,0
864,_11,0,1,C,2,1
16686,_1,0,1,C,8.9282,0.25
16686,_2,0,2,O,8.0622,0.75
16686,_3,0,1,C,7.1962,0.25
16686,_4,0,2,O,7.1962,-0.75
16686,_5,0,1,C,6.3301,0.75
16686,_6,0,1,C,5.4641,0.25
16686,_7,0,2,O,5.4641,-0.75
16686,_8,0,1,C,4.5981,0.75
16686,_9,0,1,C,3.7321,0.25
16686,_10,0,1,C,2.866,0.75
16686,_11,0,1,C,2,0.25
11390,_1,0,1,C,2,-0.25
11390,_2,0,4,N,2.866,0.25
11390,_3,0,1,C,2.866,1.25
11390,_4,0,1,C,3.7321,-0.25
11390,_5,0,5,S,3.7321,-1.25
11390,_6,0,4,N,4.5981,0.25
11390,_7,0,1,C,5.4641,-0.25
11390,_8,0,2,O,5.4641,-1.25
11390,_9,0,4,N,6.3301,0.25
11390,_10,0,1,C,7.1962,-0.25
11390,_11,0,1,C,6.3301,1.25
7204,_1,0,2,O,6.3301,-1
7204,_2,0,1,C,5.4641,-0.5
7204,_3,0,2,O,4.5981,-1
7204,_4,0,4,N,5.4641,0.5
7204,_5,0,1,C,3.7321,-0.5
7204,_6,0,4,N,4.5981,1
7204,_7,0,1,C,3.7321,0.5
7204,_8,0,1,C,2.866,-1
7204,_9,0,1,C,2.866,1
7204,_10,0,1,C,2,-0.5
7204,_11,0,1,C,2,0.5
31256,_1,0,1,C,5.5,-1.366
31256,_2,0,2,O,5,-2.232
31256,_3,0,1,C,4,-2.232
31256,_4,0,1,C,3.5,-1.366
31256,_5,0,1,C,4,-0.5
31256,_6,0,1,C,5,-0.5
31256,_7,0,1,C,5.5,0.366
31256,_8,0,1,C,6.5,0.366
31256,_9,0,1,C,7,1.2321
31256,_10,0,1,C,6.5,2.0981
31256,_11,0,1,C,5.5,2.0981
31256,_12,0,2,O,5,1.2321
31256,_13,0,2,O,8,-0.5
31256,_14,0,1,C,8.5,-1.366
31256,_15,0,1,C,8,-2.2321
31256,_16,0,1,C,7,-2.2321
31256,_17,0,1,C,6.5,-1.366
31256,_18,0,1,C,7,-0.5
31256,_19,0,1,C,9.5,-1.366
31256,_20,0,1,C,8.5,-3.0981
31256,_21,0,2,O,6.5,-3.0981
31256,_22,0,2,O,3.5,-3.0981
31256,_23,0,1,C,3.5,0.366
31256,_24,0,1,C,2.5,0.366
31256,_25,0,1,C,2,1.2321
31256,_26,0,1,C,5.5,3.0981
31256,_27,0,1,C,4.634,2.5981
1889,_1,0,1,C,3.7321,2
1889,_2,0,1,C,3.7321,1
1889,_3,0,1,C,2.866,0.5
1889,_4,0,4,N,4.5981,0.5
1889,_5,0,2,O,2,1
1889,_6,0,4,N,2.866,-0.5
1889,_7,0,4,N,4.5981,-0.5
1889,_8,0,1,C,3.732,-1
1889,_9,0,1,C,5.4641,-1
1889,_10,0,2,O,3.732,-2
28302,_1,0,1,C,16.6122,-5.0009
28302,_2,0,1,C,15.7462,-5.5009
28302,_3,0,2,O,15.7462,-6.5009
28302,_4,0,4,N,14.8802,-5.0009
28302,_5,0,1,C,14.8802,-4.0009
28302,_6,0,2,O,14.0142,-3.5009
28302,_7,0,4,N,15.7462,-3.5009
28302,_8,0,1,C,16.6122,-4.0009
28302,_9,0,1,C,17.4782,-5.501
28302,_10,0,1,C,15.7462,-2.5009
28302,_11,0,2,O,14.9372,-1.9132
28302,_12,0,1,C,15.2462,-0.9621
28302,_13,0,1,C,16.2462,-0.9621
28302,_14,0,1,C,16.5552,-1.9132
28302,_15,0,4,N,16.834,-0.1531
28302,_16,0,1,C,14.6584,-0.1531
28302,_17,0,2,O,13.6639,-0.2576
28302,_18,0,1,C,13.0761,0.5514
28302,_19,0,2,O,13.4829,1.465
28302,_20,0,1,C,12.0816,0.4469
28302,_21,0,1,C,11.4938,1.2559
28302,_22,0,1,C,10.4993,1.1514
28302,_23,0,1,C,9.9115,1.9604
28302,_24,0,1,C,8.917,1.8559
28302,_25,0,1,C,5.7524,3.2649
28302,_26,0,1,C,5.1646,4.0739
28302,_27,0,2,O,4.1701,3.9694
28302,_28,0,1,C,8.3292,2.6649
28302,_29,0,1,C,7.3347,2.5604
28302,_30,0,1,C,6.7469,3.3694
28302,_31,0,1,C,3.5823,4.7784
28302,_32,0,1,C,2.5878,4.6739
28302,_33,0,1,C,3.989,5.6919
28302,_34,0,1,C,3.4013,6.5009
28302,_35,0,1,C,2.4067,6.3964
28302,_36,0,1,C,2,5.4829
28302,_37,1,4,N,17.8285,-0.2576
28302,_38,-1,4,N,18.823,-0.3622
14734,_1,0,4,N,3.7321,0.25
14734,_2,0,1,C,4.5981,-0.25
14734,_3,0,1,C,4.5981,-1.25
14734,_4,0,1,C,5.4641,0.25
14734,_5,0,2,O,6.3301,-0.25
14734,_6,0,4,N,5.4641,1.25
14734,_7,0,4,N,2.866,-0.25
14734,_8,0,2,O,2,0.25
14734,_9,0,2,O,2.866,-1.25
23785,_1,0,22,F,2,-0.75
23785,_2,0,1,C,2.866,-0.25
23785,_3,0,22,F,3.366,-1.116
23785,_4,0,22,F,2.366,0.616
23785,_5,0,6,P,3.7321,0.25
23785,_6,0,1,C,4.5981,-0.25
23785,_7,0,22,F,4.5981,-1.25
23785,_8,0,4,N,5.4641,0.25
23785,_9,0,1,C,6.3301,-0.25
23785,_10,0,1,C,5.4641,1.25
12116,_1,0,1,C,4.4142,0
12116,_2,0,1,C,3.7071,-0.7071
12116,_3,0,1,C,3,0
12116,_4,0,1,C,3.7071,0.7071
12116,_5,0,2,O,5.4142,0
12116,_6,0,2,O,3.7071,1.7071
12116,_7,0,2,O,3.7071,-1.7071
12116,_8,0,2,O,2,0
7078,_1,0,4,N,3.0878,0.9239
7078,_2,0,1,C,3.9538,1.4239
7078,_3,0,1,C,2.2218,1.4239
7078,_4,0,6,P,3.0878,-0.0761
7078,_5,0,1,C,3.9538,2.4239
7078,_6,0,1,C,2.2218,2.4239
7078,_7,0,2,O,2.2788,-0.6639
7078,_8,0,2,O,3.8968,-0.6639
7078,_9,0,1,C,2.5878,-1.6149
