Date/time,Syslog priority,Operation,Message code,Protocol,Source IP,Destination IP,Source hostname,Destination hostname,Source port,Destination port,Destination service,Direction,Connections built,Connections torn down
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.35.140,10.32.0.201,(empty),(empty),1216,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.7.158,10.32.0.205,(empty),(empty),1218,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.25.47,10.32.0.205,(empty),(empty),1164,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.17.196,10.32.0.206,(empty),(empty),1260,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.33.72,10.32.1.201,(empty),(empty),1242,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.37.102,10.32.1.204,(empty),(empty),1246,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.46.165,10.32.0.206,(empty),(empty),1174,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.6.58,10.32.0.201,(empty),(empty),1273,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.39.174,10.32.1.201,(empty),(empty),1251,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.109.238,10.32.0.209,(empty),(empty),1351,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.6.246,10.32.1.202,(empty),(empty),1268,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.6.43,10.32.0.206,(empty),(empty),1274,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.39.89,10.32.0.201,(empty),(empty),1252,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.28.91,10.32.1.202,(empty),(empty),1247,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.15.23,10.32.1.201,(empty),(empty),1140,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.41.61,10.32.0.204,(empty),(empty),1263,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.36.162,10.32.1.202,(empty),(empty),1220,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.109.150,10.32.0.206,(empty),(empty),1346,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.7.14,10.32.1.201,(empty),(empty),1216,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.7.80,10.32.0.209,(empty),(empty),1219,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.29.96,10.32.1.206,(empty),(empty),1173,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.24.178,10.32.1.204,(empty),(empty),1241,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.37.167,10.32.1.201,(empty),(empty),1247,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.37.160,10.32.0.201,(empty),(empty),1244,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.29.204,10.32.1.206,(empty),(empty),1174,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.24.82,10.32.1.204,(empty),(empty),1242,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.42.62,10.32.0.204,(empty),(empty),1245,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.35.33,10.32.1.201,(empty),(empty),1217,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.42.68,10.32.1.206,(empty),(empty),1246,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.37.101,10.32.0.204,(empty),(empty),1245,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.47.148,10.32.1.203,(empty),(empty),1196,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.32.74,10.32.1.203,(empty),(empty),1219,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.46.245,10.32.1.202,(empty),(empty),1175,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.24.89,10.32.1.204,(empty),(empty),1243,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.47.160,10.32.0.202,(empty),(empty),1193,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.109.235,10.32.0.206,(empty),(empty),1347,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.6.41,10.32.0.202,(empty),(empty),1275,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.36.86,10.32.0.206,(empty),(empty),1223,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.42.172,10.32.0.202,(empty),(empty),1244,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.25.46,10.32.0.204,(empty),(empty),1168,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.37.161,10.32.1.203,(empty),(empty),1248,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.46.91,10.32.0.205,(empty),(empty),1171,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.24.35,10.32.0.201,(empty),(empty),1246,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.41.65,10.32.0.205,(empty),(empty),1264,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.23.219,10.32.1.203,(empty),(empty),1217,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.32.179,10.32.1.203,(empty),(empty),1220,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.30.85,10.32.1.203,(empty),(empty),1180,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.42.219,10.32.0.209,(empty),(empty),1247,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.29.205,10.32.0.202,(empty),(empty),1175,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.46.249,10.32.0.201,(empty),(empty),1172,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.13.80,10.32.1.201,(empty),(empty),1162,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.22.251,10.32.0.205,(empty),(empty),1264,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.22.155,10.32.0.201,(empty),(empty),1263,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.43.13,10.32.0.206,(empty),(empty),1217,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.45.239,10.32.0.205,(empty),(empty),1189,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.12.209,10.32.1.202,(empty),(empty),1191,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.28.203,10.32.1.203,(empty),(empty),1249,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.0.132,10.32.1.201,(empty),(empty),1141,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.29.206,10.32.0.201,(empty),(empty),1170,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.39.13,10.32.0.209,(empty),(empty),1248,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.11.204,10.32.1.204,(empty),(empty),1209,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.17.92,10.32.0.206,(empty),(empty),1261,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.9.71,10.32.0.202,(empty),(empty),1208,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.9.212,10.32.0.205,(empty),(empty),1205,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.13.198,10.32.1.201,(empty),(empty),1156,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.39.86,10.32.0.205,(empty),(empty),1253,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.35.147,10.32.1.201,(empty),(empty),1218,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.36.80,10.32.1.202,(empty),(empty),1219,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.29.207,10.32.0.209,(empty),(empty),1176,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.15.28,10.32.1.206,(empty),(empty),1145,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.33.152,10.32.1.206,(empty),(empty),1245,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.24.157,10.32.0.209,(empty),(empty),1247,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.24.152,10.32.1.203,(empty),(empty),1248,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.0.132,10.32.1.206,(empty),(empty),1142,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.46.241,10.32.1.201,(empty),(empty),1173,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.37.161,10.32.1.203,(empty),(empty),1248,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.32.77,10.32.1.204,(empty),(empty),1221,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.46.164,10.32.0.209,(empty),(empty),1176,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.37.102,10.32.1.204,(empty),(empty),1246,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.19.244,10.32.0.206,(empty),(empty),1292,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.36.66,10.32.1.202,(empty),(empty),1224,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.8.196,10.32.0.204,(empty),(empty),1235,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.37.167,10.32.1.201,(empty),(empty),1247,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.8.174,10.32.1.202,(empty),(empty),1228,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.13.116,10.32.0.201,(empty),(empty),1157,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.43.126,10.32.0.202,(empty),(empty),1220,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.36.61,10.32.1.201,(empty),(empty),1221,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.6.28,10.32.1.203,(empty),(empty),1276,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.41.63,10.32.0.201,(empty),(empty),1259,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.8.102,10.32.1.202,(empty),(empty),1229,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.17.109,10.32.0.201,(empty),(empty),1255,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.41.249,10.32.1.202,(empty),(empty),1260,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.24.179,10.32.1.204,(empty),(empty),1249,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.22.170,10.32.0.206,(empty),(empty),1265,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.36.63,10.32.1.206,(empty),(empty),1222,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.29.95,10.32.1.202,(empty),(empty),1177,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.45.42,10.32.1.203,(empty),(empty),1190,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.27.55,10.32.0.202,(empty),(empty),1291,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.18.101,10.32.0.201,(empty),(empty),1218,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.24.80,10.32.1.201,(empty),(empty),1244,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.24.35,10.32.0.201,(empty),(empty),1246,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.42.178,10.32.1.204,(empty),(empty),1243,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.45.237,10.32.1.202,(empty),(empty),1193,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.109.57,10.32.0.205,(empty),(empty),1352,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.109.234,10.32.0.207,(empty),(empty),1349,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.109.239,10.32.1.201,(empty),(empty),1348,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.17.198,10.32.0.209,(empty),(empty),1257,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.27.106,10.32.1.203,(empty),(empty),1290,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.35.137,10.32.0.209,(empty),(empty),1213,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.12.175,10.32.0.204,(empty),(empty),1188,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.36.167,10.32.0.205,(empty),(empty),1225,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.19.145,10.32.1.204,(empty),(empty),1287,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.9.215,10.32.0.205,(empty),(empty),1206,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.35.79,10.32.0.205,(empty),(empty),1214,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.25.178,10.32.0.205,(empty),(empty),1169,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.25.159,10.32.0.205,(empty),(empty),1165,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.35.32,10.32.0.209,(empty),(empty),1215,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.7.11,10.32.1.204,(empty),(empty),1217,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.34.139,10.32.0.202,(empty),(empty),1227,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.34.236,10.32.0.209,(empty),(empty),1228,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.17.104,10.32.0.206,(empty),(empty),1256,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.17.211,10.32.0.205,(empty),(empty),1258,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.9.153,10.32.1.202,(empty),(empty),1209,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.15.29,10.32.0.201,(empty),(empty),1146,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.17.199,10.32.1.201,(empty),(empty),1259,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.41.122,10.32.1.204,(empty),(empty),1265,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.6.249,10.32.1.202,(empty),(empty),1271,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.37.41,10.32.1.204,(empty),(empty),1249,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.46.162,10.32.0.201,(empty),(empty),1177,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.41.248,10.32.1.201,(empty),(empty),1261,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.7.153,10.32.1.203,(empty),(empty),1220,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.17.68,10.32.0.202,(empty),(empty),1262,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.41.66,10.32.1.206,(empty),(empty),1262,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.46.165,10.32.0.206,(empty),(empty),1174,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.36.86,10.32.0.206,(empty),(empty),1223,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.34.239,10.32.1.206,(empty),(empty),1233,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.39.83,10.32.0.209,(empty),(empty),1254,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.36.169,10.32.1.202,(empty),(empty),1226,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.24.86,10.32.1.206,(empty),(empty),1245,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.8.100,10.32.1.204,(empty),(empty),1230,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.46.240,10.32.0.209,(empty),(empty),1178,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.29.96,10.32.1.206,(empty),(empty),1173,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.33.251,10.32.1.202,(empty),(empty),1243,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.13.194,10.32.1.204,(empty),(empty),1158,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.24.83,10.32.0.206,(empty),(empty),1250,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.30.148,10.32.1.202,(empty),(empty),1181,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.30.81,10.32.1.203,(empty),(empty),1176,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.23.120,10.32.0.209,(empty),(empty),1218,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.30.142,10.32.1.204,(empty),(empty),1177,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.29.90,10.32.1.203,(empty),(empty),1178,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.29.204,10.32.1.206,(empty),(empty),1174,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.34.99,10.32.1.206,(empty),(empty),1229,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.15.22,10.32.1.202,(empty),(empty),1143,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.34.135,10.32.0.202,(empty),(empty),1230,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.28.202,10.32.1.206,(empty),(empty),1253,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.25.179,10.32.1.201,(empty),(empty),1166,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.6.29,10.32.1.206,(empty),(empty),1272,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.42.64,10.32.0.206,(empty),(empty),1248,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.39.18,10.32.1.203,(empty),(empty),1249,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.6.58,10.32.0.201,(empty),(empty),1273,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.41.128,10.32.1.203,(empty),(empty),1266,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.35.141,10.32.1.201,(empty),(empty),1219,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.39.85,10.32.0.202,(empty),(empty),1250,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.41.61,10.32.0.204,(empty),(empty),1263,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.8.193,10.32.1.202,(empty),(empty),1231,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.46.245,10.32.1.202,(empty),(empty),1175,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.39.174,10.32.1.201,(empty),(empty),1251,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.23.51,10.32.0.202,(empty),(empty),1213,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.8.179,10.32.0.201,(empty),(empty),1232,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.8.108,10.32.0.202,(empty),(empty),1233,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.46.163,10.32.0.202,(empty),(empty),1179,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.43.152,10.32.1.204,(empty),(empty),1221,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.8.104,10.32.1.204,(empty),(empty),1236,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.39.89,10.32.0.201,(empty),(empty),1252,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.43.17,10.32.0.201,(empty),(empty),1218,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.9.71,10.32.0.202,(empty),(empty),1208,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.13.216,10.32.0.204,(empty),(empty),1159,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.8.199,10.32.0.202,(empty),(empty),1234,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.41.65,10.32.0.205,(empty),(empty),1264,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.41.241,10.32.0.209,(empty),(empty),1267,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.8.192,10.32.0.204,(empty),(empty),1237,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.5.16,10.32.0.209,(empty),(empty),1225,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.25.42,10.32.1.203,(empty),(empty),1167,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.39.175,10.32.1.204,(empty),(empty),1255,80,http,outbound,1,0
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.23.128,10.32.0.209,(empty),(empty),1215,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Teardown,ASA-6-302014,TCP,172.23.8.196,10.32.0.204,(empty),(empty),1235,80,http,outbound,0,1
05/Apr/2012 18:22:32,Info,Built,ASA-6-302013,TCP,172.23.8.197,10.32.1.201,(empty),(empty),1238,80,http,outbound,1,0
